date,SITEVISITID,SITE,ISLAND,sst,summer_mean,winter_mean,summer_sd,winter_sd,hot_snap,cold_snap,accumulated_hot_snap,accumulated_cold_snap,accumulated_hot_snap_week,accumulated_cold_snap_week
2012-06-18,NA,NA,NA,28.042666625976562,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-13.877145680525611,0.1888767146514623,-13.877145680525611
2012-06-19,NA,NA,NA,28.432666524251303,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-13.877145680525611,0.1888767146514623,-13.877145680525611
2012-06-20,NA,NA,NA,28.741333134969075,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.16628024383512496,0,0.16628024383512496,-13.877145680525611,0.1888767146514623,-13.877145680525611
2012-06-21,NA,NA,NA,28.623999913533527,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.04894702239957738,0,0.21522726623470234,-13.877145680525611,0.1888767146514623,-13.877145680525611
2012-06-22,NA,NA,NA,28.75100015004476,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.17594725891080998,0,0.3911745251455123,-13.877145680525611,0.1888767146514623,-13.877145680525611
2012-06-23,NA,NA,NA,28.733333333333334,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.1582804421993842,0,0.5494549673448965,-13.877145680525611,0.1888767146514623,-13.877145680525611
2012-06-24,NA,NA,NA,28.456333223978678,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-06-25,NA,NA,NA,28.345333353678384,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-06-26,NA,NA,NA,28.222333335876463,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-06-27,NA,NA,NA,28.233000246683755,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-06-28,NA,NA,NA,28.19699986775716,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-06-29,NA,NA,NA,28.24099979400635,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-06-30,NA,NA,NA,28.042333539326986,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-01,NA,NA,NA,27.86966692606608,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-02,NA,NA,NA,27.779666837056478,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-03,NA,NA,NA,27.868000157674153,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-04,NA,NA,NA,27.658999824523924,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-05,NA,NA,NA,27.822333399454752,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-06,NA,NA,NA,27.762666575113933,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
