date,SST,climatology,SSTA,TSA,DHW_cml
2016-01-18,29.652666409810383,26.828612258807333,2.8240541510030504,1.532822864558419,17.3332103249167
2016-01-19,29.74266662597656,26.828612258807333,2.9140543671692285,1.6228230807245971,17.22754340139375
2016-01-20,29.874999872843425,26.828612258807333,3.0463876140360924,1.755156327591461,17.410209925645052
2016-01-21,29.861000124613444,26.828612258807333,3.032387865806111,1.7411565793614798,17.78821005788789
2016-01-22,30.020000139872234,26.69353056797365,3.326469571898585,1.9001565946202703,18.455543470058302
2016-01-23,29.886999893188477,26.69353056797365,3.193469325214828,1.7671563479365133,18.5962100502585
2016-01-24,30.072999954223633,26.69353056797365,3.3794693862499834,1.9531564089716689,18.855876683864455
2016-01-25,29.845000076293946,26.69353056797365,3.1514695083202966,1.725156531041982,19.25787679321911
2016-01-26,29.723999977111816,26.69353056797365,3.030469409138167,1.6041564318598525,19.671210113836786
2016-01-27,29.66433334350586,26.69353056797365,2.97080277553221,1.5444897982538954,20.15487697886771
2016-01-28,29.839666684468586,26.69353056797365,3.1461361164949366,1.719823139216622,20.37821052836722
2016-01-29,29.82166665395101,26.768421758275455,3.0532448956755545,1.7018231086990454,20.567877212835807
2016-01-30,30.115666643778482,26.768421758275455,3.3472448855030272,1.9958230985265182,21.030877446803906
2016-01-31,30.061000061035156,26.768421758275455,3.2925783027597006,1.9411565157831916,21.3492108818625
2016-02-01,30.111666615804037,26.768421758275455,3.343244857528582,1.9918230705520727,21.585877624823112
2016-02-02,30.015333302815755,26.768421758275455,3.2469115445403,1.8954897575637908,21.740210803025423
2016-02-03,29.770999972025553,26.768421758275455,3.0025782137500983,1.6511564267735892,21.491210635178742
2016-02-04,29.855666796366375,26.768421758275455,3.08724503809092,1.735823251114411,21.45987753835664
2016-02-05,29.958333269755045,26.89117686991789,3.067156399837156,1.8384897245030807,21.34521085388805
2016-02-06,29.684000078837077,26.89117686991789,2.792823208919188,1.5641565335851126,21.184210856431182
2016-02-07,30.051333236694337,26.89117686991789,3.160156366776448,1.9314896914423727,21.511544116013702
2016-02-08,29.750666618347168,26.89117686991789,2.8594897484292794,1.630823073095204,21.59787739085501
2016-02-09,30.044333330790202,26.89117686991789,3.1531564608723137,1.9244897855382384,21.802544037176627
2016-02-10,30.141999944051108,26.89117686991789,3.250823074133219,2.0221563987991438,22.122877327276726
2016-02-11,29.795000076293945,26.89117686991789,2.9038232063760567,1.6751565310419814,21.80221075979219
2016-02-12,29.650999959309896,26.910027200348523,2.740972758961373,1.5311564140579321,21.39221065806693
2016-02-13,29.4396666208903,26.910027200348523,2.529639420541777,1.319823075638336,20.720210663153193
2016-02-14,29.64833329518636,26.910027200348523,2.7383060948378386,1.5284897499343977,20.3532106555238
2016-02-15,29.561333020528156,26.910027200348523,2.6513058201796333,1.4414894752761924,20.143543704026403
2016-02-16,29.42199986775716,26.910027200348523,2.5119726674086387,1.3021563225051977,19.70987677541719
2016-02-17,29.279000027974448,26.910027200348523,2.3689728276259245,1.1591564827224836,19.030543533636592
2016-02-18,29.2206667582194,26.910027200348523,2.3106395578708785,1.1008232129674376,18.567210213018917
2016-02-19,29.239666748046876,26.97374147557888,2.265925272467996,1.1198232027949118,17.755543724371456
2016-02-20,29.11166655222575,26.97374147557888,2.1379250766468694,0.9918230069737852,16.124720651276252
2016-02-21,28.99699993133545,26.97374147557888,2.0232584557565687,0.8771563860834846,14.200230865738014
2016-02-22,28.857333183288574,26.97374147557888,1.8835917077096944,0.7374896380366103,12.17807446693887
2016-02-23,28.827333196004233,26.97374147557888,1.853591720425353,0.7074896507522688,10.502917935896889
2016-02-24,29.042333285013836,26.97374147557888,2.068591809434956,0.9224897397618719,8.971761521838957
2016-02-25,28.984999910990396,26.97374147557888,2.0112584354115164,0.8651563657384322,7.651938446200621
2016-02-26,29.115000025431314,27.14544219062442,1.9695578348068956,0.9951564801793502,6.123448696266223
2016-02-27,28.89433339436849,27.14544219062442,1.7488912037440727,0.7744898491165273,4.681959220990031
2016-02-28,28.92533321380615,27.14544219062442,1.779891023181733,0.8054896685541877,3.379802898484833
2016-02-29,28.931333287556967,27.14544219062442,1.7858910969325485,0.8114897423050031,2.2206464157623493
2016-03-01,28.780666732788085,27.14544219062442,1.635224542163666,0.6608231875361206,1.1198232027949118
2016-03-02,28.782000033060708,27.14544219062442,1.6365578424362894,0.662156487808744,0
2016-03-03,29.114000447591145,27.14544219062442,1.9685582569667268,0.9941569023391814,0
2016-03-04,29.042333348592123,27.36399998697294,1.6783333616191847,0.9224898033401594,0
2016-03-05,29.103666814168296,27.36399998697294,1.7396668271953573,0.983823268916332,0
2016-03-06,28.747333335876466,27.36399998697294,1.3833333489035269,0.6274897906245016,0
2016-03-07,28.88999996185303,27.36399998697294,1.52599997488009,0.7701564166010648,0
2016-03-08,28.997999954223634,27.36399998697294,1.6339999672506949,0.8781564089716696,0
2016-03-09,29.423999659220378,27.36399998697294,2.0599996722474394,1.3041561139684141,1.3041561139684141
2016-03-10,29.390333112080892,27.36399998697294,2.0263331251079535,1.2704895668289282,2.5746456807973424
2016-03-11,28.99166660308838,27.404095230621547,1.587571372466833,0.8718230578364157,2.5746456807973424
2016-03-12,28.680333201090495,27.404095230621547,1.276237970468948,0.5604896558385306,2.5746456807973424
2016-03-13,28.73066654205322,27.404095230621547,1.3265713114316746,0.6108229968012573,2.5746456807973424
2016-03-14,29.07266680399577,27.404095230621547,1.6685715733742228,0.9528232587438055,2.5746456807973424
2016-03-15,29.20599994659424,27.404095230621547,1.801904715972693,1.0861564013422758,3.660802082139618
2016-03-16,29.124666531880695,27.404095230621547,1.7205713012591488,1.0048229866287315,4.66562506876835
2016-03-17,28.968999989827473,27.404095230621547,1.5649047592059269,0.8491564445755095,4.66562506876835
2016-03-18,28.922333208719888,27.38412925175258,1.5382039569673083,0.8024896634679237,4.66562506876835
2016-03-19,29.153333473205567,27.38412925175258,1.7692042214529877,1.0334899279536032,5.699114996721953
2016-03-20,28.875666681925455,27.38412925175258,1.491537430172876,0.7558231366734915,5.699114996721953
2016-03-21,28.825333404541016,27.38412925175258,1.441204152788437,0.7054898592890524,4.394958882753539
2016-03-22,28.748666699727377,27.38412925175258,1.3645374479747971,0.6288231544754126,3.1244693159246104
2016-03-23,28.679999987284344,27.38412925175258,1.2958707355317642,0.5601564420323797,3.1244693159246104
2016-03-24,28.89766654968262,27.38412925175258,1.5135372979300392,0.7778230044306547,3.1244693159246104
2016-03-25,29.036000061035157,27.557639465851036,1.478360595184121,0.916156515783193,3.1244693159246104
2016-03-26,28.99466667175293,27.557639465851036,1.4370272059018951,0.8748231265009672,3.1244693159246104
