date,SST,climatology,sd,SSTA,HSNAP,HSNAP_accumulation,unique_week_id,HSNAP_accumulation_per_week
1986-11-24,28.451999855041503,27.708169643054948,0.9007335900032085,0.7438302119865554,0,6.8186124047970935,99,6.944491086361069
1986-11-25,28.558666801452638,27.708169643054948,0.9007335900032085,0.8504971583976904,0,6.8186124047970935,99,6.944491086361069
1986-11-26,28.782666714986167,27.708169643054948,0.9007335900032085,1.0744970719312192,0.1737634819280096,6.992375886725103,99,6.944491086361069
1986-11-27,28.27899996439616,27.708169643054948,0.9007335900032085,0.5708303213412123,0,6.992375886725103,99,6.944491086361069
1986-11-28,28.57933343251546,27.708169643054948,0.9007335900032085,0.871163789460514,0,6.992375886725103,99,6.944491086361069
1986-11-29,28.795000076293945,27.708169643054948,0.9007335900032085,1.0868304332389975,0.1860968432357879,7.178472729960891,99,6.944491086361069
1986-11-30,28.88733336130778,27.708169643054948,0.9007335900032085,1.1791637182528305,0.2784301282496209,7.456902858210512,100,7.757652559886225
1986-12-01,28.57633336385091,27.708169643054948,0.9007335900032085,0.8681637207959625,0,7.456902858210512,100,7.757652559886225
1986-12-02,28.568999926249187,27.708169643054948,0.9007335900032085,0.8608302831942396,0,7.456902858210512,100,7.757652559886225
1986-12-03,28.452999941507976,27.708169643054948,0.9007335900032085,0.744830298453028,0,7.456902858210512,100,7.757652559886225
1986-12-04,28.889000129699706,27.708169643054948,0.9007335900032085,1.1808304866447585,0.2800968966415489,7.736999754852061,100,7.757652559886225
1986-12-05,28.976666768391926,27.708169643054948,0.9007335900032085,1.2684971253369781,0.3677635353337685,8.10476329018583,100,7.757652559886225
1986-12-06,29.138333384195963,27.708169643054948,0.9007335900032085,1.4301637411410155,0.5294301511378059,8.634193441323635,100,7.757652559886225
1986-12-07,28.81333344777425,27.708169643054948,0.9007335900032085,1.1051638047193038,0.20443021471609413,8.83862365603973,101,9.12801394549454
1986-12-08,28.797000058492024,27.708169643054948,0.9007335900032085,1.0888304154370765,0.18809682543386685,9.026720481473596,101,9.12801394549454
1986-12-09,28.788333447774253,27.708169643054948,0.9007335900032085,1.0801638047193052,0.17943021471609555,9.206150696189692,101,9.12801394549454
1986-12-10,28.581333223978678,27.708169643054948,0.9007335900032085,0.8731635809237304,0,9.206150696189692,101,9.12801394549454
1986-12-11,27.813666661580402,27.708169643054948,0.9007335900032085,0.10549701852545468,0,9.206150696189692,101,9.12801394549454
1986-12-12,27.920666631062826,27.708169643054948,0.9007335900032085,0.21249698800787797,0,9.206150696189692,101,9.12801394549454
1986-12-13,27.993333435058595,27.708169643054948,0.9007335900032085,0.2851637920036474,0,9.206150696189692,101,9.12801394549454
1986-12-14,28.508000119527182,27.708169643054948,0.9007335900032085,0.7998304764722342,0,9.206150696189692,102,10.176167627867756
1986-12-15,28.4216667175293,27.708169643054948,0.9007335900032085,0.7134970744743505,0,9.206150696189692,102,10.176167627867756
1986-12-16,28.734999720255534,27.708169643054948,0.9007335900032085,1.0268300772005858,0.1260964871973762,9.332247183387068,102,10.176167627867756
1986-12-17,29.037667338053385,27.708169643054948,0.9007335900032085,1.3294976949984374,0.42876410499522777,9.761011288382296,102,10.176167627867756
1986-12-18,29.423666445414224,27.708169643054948,0.9007335900032085,1.7154968023592758,0.8147632123560662,10.575774500738362,102,10.176167627867756
1986-12-19,29.244333267211914,27.708169643054948,0.9007335900032085,1.5361636241569663,0.6354300341537567,11.211204534892119,102,10.176167627867756
